"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific","EAS","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.638756746052585","","","","","0.695644296832225","","","","","0.774085453770053","","","","","0.886993068978298","","","","","1.04722417437069","","","","","1.13179999499114","","","","","",
"Europe & Central Asia (excluding high income)","ECA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.76342028886978","","","","","7.45322361713706","","","","","7.07843757205806","","","","","6.81378964316897","","","","","6.49228220771265","","","","","6.86506669330059","","","","","",
"Europe & Central Asia","ECS","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95978033288246","","","","","7.18018061243329","","","","","7.44461944840198","","","","","8.25369801818698","","","","","9.0284202675119","","","","","9.47864028194793","","","","","",
"Ecuador","ECU","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.769840924204486","","","","","1.00600704020497","","","","","1.19984042564985","","","","","1.36440360090023","","","","","2.17859196560599","","","","","2.40029910130242","","","","","",
"Egypt, Arab Rep.","EGY","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.308007800306231","","","","","0.26740812819804","","","","","0.253826357115738","","","","","0.365616849751305","","","","","0.360446632326273","","","","","0.537267286680377","","","","","",
"Euro area","EMU","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49750480789165","","","","","7.21573857600892","","","","","8.18188348151921","","","","","10.1099800880793","","","","","11.8666591685633","","","","","12.2191205499222","","","","","",
"Eritrea","ERI","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37743506622794","","","","","0.391897209154592","","","","","0.366377042484122","","","","","0.341519151818552","","","","","0.334267017850319","","","","","","","","","","",
"Spain","ESP","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09635600889007","","","","","2.56528556153192","","","","","4.06697701583811","","","","","9.36551905960678","","","","","13.4761028681228","","","","","12.6902371918259","","","","","",
"Estonia","EST","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4037640865765","","","","","22.0333743639556","","","","","17.83317669005","","","","","17.2388840286148","","","","","16.3570151844209","","","","","15.4163092221449","","","","","",
"Ethiopia","ETH","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40420280094339","","","","","1.40975385494748","","","","","0.920154796542265","","","","","0.671260321204072","","","","","0.648364822592643","","","","","1.07952601222951","","","","","",
"European Union","EUU","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57987189082129","","","","","6.19857447614028","","","","","6.93300718563723","","","","","8.50530389531557","","","","","9.97707390372204","","","","","10.3630064607208","","","","","",
"Fragile and conflict affected situations","FCS","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33115757588926","","","","","2.16289012041323","","","","","1.71942880456187","","","","","1.57302147105918","","","","","1.63433845745561","","","","","1.78349670935069","","","","","",
"Finland","FIN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26847286935963","","","","","1.95234071809585","","","","","2.63118851760713","","","","","3.66289593105173","","","","","4.62274947542641","","","","","5.73968325726902","","","","","",
"Fiji","FJI","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.82302031494896","","","","","1.6764711192034","","","","","1.56787960893614","","","","","1.51310505950208","","","","","1.55252851321934","","","","","1.54134137387981","","","","","",
"France","FRA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3563845150594","","","","","10.4561480959131","","","","","10.572513601125","","","","","11.0016541016987","","","","","11.430036776973","","","","","12.0884793768866","","","","","",
"Faroe Islands","FRO","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.92132164643668","","","","","6.57611283702578","","","","","7.72837753543697","","","","","9.48134969071312","","","","","10.492721395186","","","","","11.4462955662981","","","","","",
"Micronesia, Fed. Sts.","FSM","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82535217115986","","","","","3.10721856521254","","","","","2.9004933445034","","","","","2.73545641160851","","","","","2.70703249404067","","","","","2.63833046142064","","","","","",
"Gabon","GAB","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4394798108518","","","","","14.0799982327748","","","","","15.8800956194968","","","","","15.5411942571258","","","","","15.8237436573243","","","","","15.5558595298651","","","","","",
"United Kingdom","GBR","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39166261907676","","","","","7.1762021104318","","","","","8.03534183597997","","","","","9.84247603205925","","","","","12.1252950809708","","","","","13.200978246274","","","","","",
"Georgia","GEO","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19562006472527","","","","","5.4952070624413","","","","","4.60832310374145","","","","","4.46464383290137","","","","","4.28697273402332","","","","","4.22024835167253","","","","","",
"Ghana","GHA","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12693512420479","","","","","1.5087353725087","","","","","1.01780112121151","","","","","1.42329554565849","","","","","1.3858898201617","","","","","1.45739715218881","","","","","",
"Gibraltar","GIB","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4563038050162","","","","","30.7165109034268","","","","","29.4468209571862","","","","","31.6746905089409","","","","","33.7400754913445","","","","","34.3452214669274","","","","","",
"Guinea","GIN","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.68902079885557","","","","","9.84995230212057","","","","","6.36509259685436","","","","","2.37470735150801","","","","","1.86254484260751","","","","","1.81156655898875","","","","","",
"Gambia, The","GMB","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8841167917924","","","","","14.1581577599165","","","","","14.8522658750406","","","","","12.6275388013678","","","","","10.9724028678052","","","","","9.67088648285922","","","","","",
"Guinea-Bissau","GNB","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45501643615651","","","","","2.36781646183303","","","","","1.55459517809427","","","","","1.41757087854393","","","","","1.28876829951854","","","","","1.21090371816247","","","","","",
"Equatorial Guinea","GNQ","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.726091323208688","","","","","0.809444786452896","","","","","0.850825773786203","","","","","1.05262148766669","","","","","1.18812696408722","","","","","1.28097413201429","","","","","",
"Greece","GRC","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.10101703192651","","","","","8.06161428316757","","","","","10.1484549250906","","","","","10.7564892225255","","","","","11.3598566550025","","","","","11.3423773738507","","","","","",
"Grenada","GRD","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4274349334275","","","","","5.5300090770351","","","","","6.71619759889785","","","","","6.70416023156647","","","","","6.6681314902032","","","","","6.60613152351978","","","","","",
"Greenland","GRL","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9343380752837","","","","","13.1161640595603","","","","","12.0251361839997","","","","","11.7395045037136","","","","","11.0105047218194","","","","","10.6948350122806","","","","","",
"Guatemala","GTM","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88535943529034","","","","","1.50799132674233","","","","","0.411672509936982","","","","","0.43426994566316","","","","","0.450602931892124","","","","","0.46718767180629","","","","","",
"Guam","GUM","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4594810012109","","","","","49.4030035311414","","","","","47.6861866501854","","","","","47.1859394827053","","","","","47.3005519317612","","","","","44.7885334196663","","","","","",
"Guyana","GUY","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.568527326797004","","","","","0.874094358706197","","","","","1.16003653913001","","","","","1.46371356036068","","","","","1.74232307974121","","","","","2.00551438236962","","","","","",
